,product_type,sub_area,culture_objects_top_25,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,water_1line,big_road1_1line,railroad_1line,ecology
430,1,88,0,0,0,0,0,0,1,0,0,0,0,0,4
431,0,88,0,0,0,0,0,0,1,0,0,0,0,0,4
432,1,94,0,0,0,0,0,0,0,0,1,0,0,0,3
433,1,93,0,0,0,0,1,0,0,0,0,0,0,0,2
434,1,63,0,0,0,0,0,0,0,0,0,0,0,0,3
435,1,75,0,0,0,0,0,0,0,0,0,0,0,1,3
436,1,79,0,0,0,0,0,0,0,0,1,0,0,0,3
437,1,97,0,0,0,0,0,0,0,0,0,0,1,0,3
438,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0
439,1,31,0,0,0,0,1,0,0,0,0,0,0,0,2
440,1,12,0,0,0,0,0,0,0,0,0,0,0,0,2
441,1,68,0,0,0,0,0,0,0,0,0,0,0,0,1
442,1,118,0,0,0,0,0,0,0,0,0,0,0,0,0
443,1,70,0,0,0,0,1,0,0,0,0,0,0,0,3
444,1,108,0,0,0,0,0,0,0,0,1,0,0,0,3
445,1,63,0,0,0,0,0,0,0,0,0,0,0,0,2
446,1,50,0,0,0,0,0,0,0,0,0,0,0,0,4
447,1,110,0,0,0,0,1,0,0,1,0,0,0,0,4
448,1,65,0,0,0,0,0,0,0,0,0,0,0,0,2
449,1,49,0,0,0,0,0,0,0,0,0,0,0,0,1
450,1,66,0,0,0,0,1,0,1,0,0,0,0,0,2
451,1,22,0,0,0,0,1,0,0,0,0,0,0,0,3
452,1,65,0,0,0,0,0,0,0,0,0,0,0,0,2
453,1,34,0,0,1,0,1,0,0,0,0,0,0,0,3
454,1,103,0,0,0,0,0,0,0,0,0,0,0,0,0
455,1,16,0,0,1,0,1,0,0,0,0,0,0,0,1
456,1,83,0,0,0,0,1,0,0,0,0,0,0,0,2
457,1,55,0,0,0,0,1,0,0,0,0,0,0,0,3
458,1,53,0,0,0,0,1,0,0,0,0,0,0,0,1
459,1,48,0,0,0,0,0,0,1,0,0,0,0,0,1
460,1,72,0,0,0,0,1,0,0,0,0,0,0,0,2
461,1,67,0,0,0,0,0,0,0,0,0,0,0,0,3
462,1,35,0,1,0,1,1,0,0,0,0,0,0,1,1
463,1,38,0,0,0,0,1,0,0,0,0,0,0,0,1
464,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
465,1,75,0,0,0,0,0,0,0,0,0,0,0,0,1
466,1,53,0,0,0,0,1,0,0,0,0,0,0,0,1
467,1,39,0,1,0,0,1,0,0,1,0,0,0,0,2
468,1,38,0,0,0,0,1,0,0,0,0,0,0,0,1
469,1,19,0,0,0,0,0,0,0,0,0,0,0,0,2
470,1,107,0,0,0,0,0,0,0,0,0,0,0,0,2
471,1,26,0,0,0,0,1,0,1,0,1,0,0,0,4
472,1,38,0,0,0,0,1,0,0,0,0,0,0,0,1
473,1,63,0,0,0,0,0,0,0,0,0,0,0,0,3
474,1,35,0,1,0,1,1,0,0,0,0,0,0,0,1
475,1,42,0,0,0,0,0,0,0,0,0,0,0,0,1
476,1,46,0,0,0,0,1,0,0,0,0,0,0,0,1
477,1,40,0,0,0,0,0,0,0,0,0,0,0,0,1
478,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1
479,1,76,0,0,0,0,1,0,0,1,0,0,0,1,2
480,1,108,0,0,0,0,0,0,0,0,1,0,0,0,3
481,1,37,0,0,0,0,0,0,0,1,0,0,0,0,1
482,1,35,0,1,0,1,1,0,0,0,0,0,0,0,1
483,1,88,0,0,0,0,0,0,1,0,0,0,0,0,4
484,1,75,0,0,0,0,0,0,0,0,0,0,0,0,1
485,1,126,0,0,0,0,0,0,0,0,0,0,0,0,3
486,1,124,0,0,0,0,0,0,0,0,1,0,0,0,1
487,1,12,0,0,0,0,0,0,0,0,0,0,0,0,2
488,1,60,0,1,0,0,0,0,0,1,0,0,0,0,1
489,1,76,0,0,0,0,1,0,0,1,0,0,0,0,2
490,1,34,0,0,1,0,1,0,0,0,0,0,0,0,3
491,1,52,0,0,0,0,1,0,0,0,1,0,0,0,4
492,1,21,0,0,0,0,1,0,0,0,0,0,0,0,1
493,1,13,0,0,0,0,0,0,0,0,0,0,0,0,3
494,1,105,0,0,0,0,0,0,0,0,0,0,0,0,0
495,1,76,0,0,0,0,1,0,0,1,0,0,0,0,2
496,1,6,1,0,0,0,1,1,0,0,1,0,1,0,1
497,1,61,1,0,0,0,1,0,0,0,0,0,0,0,4
498,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
499,1,129,0,0,0,1,0,0,1,0,0,0,0,0,4
500,1,89,0,0,0,0,0,0,0,0,0,0,0,0,1
501,1,131,0,0,0,0,0,1,0,0,0,0,0,0,4
502,1,121,0,0,0,0,0,0,0,0,0,0,0,0,1
503,1,90,0,0,0,0,0,0,0,0,1,0,1,0,4
504,1,128,0,0,0,0,0,1,0,0,0,1,0,0,4
505,1,60,0,1,0,0,0,0,0,1,0,0,0,0,1
506,1,53,0,0,0,0,1,0,0,0,0,0,1,0,1
507,1,34,0,0,1,0,1,0,0,0,0,0,0,0,3
508,1,101,0,0,0,0,1,0,0,0,0,0,0,0,1
509,1,14,0,0,0,0,1,0,0,0,0,0,0,0,1
510,1,16,0,0,1,0,1,0,0,0,0,0,0,1,3
511,1,46,0,0,0,0,1,0,0,0,0,0,0,0,1
512,1,21,0,0,0,0,1,0,0,0,0,0,0,0,1
513,1,40,0,0,0,0,0,0,0,0,0,0,0,0,1
514,1,12,0,0,0,0,0,0,0,0,0,0,0,1,3
515,1,21,0,0,0,0,1,0,0,0,0,0,0,0,4
516,1,119,1,0,0,0,0,0,0,0,0,0,0,0,1
517,1,20,0,0,0,0,1,0,0,0,0,0,0,0,4
518,1,116,0,0,0,0,0,0,0,0,0,0,0,0,1
519,1,31,0,0,0,0,1,0,0,0,0,0,0,0,2
520,1,31,0,0,0,0,1,0,0,0,0,0,0,0,2
521,1,106,0,0,0,0,1,0,0,0,0,0,0,0,1
522,1,74,0,0,0,0,1,0,0,0,0,0,0,0,1
523,1,33,0,0,0,0,1,0,0,0,0,0,1,0,3
524,0,20,0,0,0,0,1,0,0,0,0,0,0,0,1
525,1,122,0,0,0,0,1,0,0,0,0,0,0,0,3
526,1,33,0,0,0,0,1,0,0,0,0,1,0,0,3
527,1,87,0,0,0,0,0,0,0,0,0,0,0,0,3
528,1,74,0,0,0,0,1,0,0,0,0,0,0,0,1
529,1,70,0,0,0,0,1,0,0,0,0,0,0,0,3
530,1,45,0,0,0,0,1,0,0,0,0,0,0,0,1
531,1,31,0,0,0,0,1,0,0,0,0,0,0,0,2
532,1,126,0,0,0,0,0,0,0,0,0,0,0,0,3
533,1,53,0,0,0,0,1,0,0,0,0,0,0,0,1
534,1,83,0,0,0,0,1,0,0,0,0,0,0,0,2
535,1,61,1,0,0,0,1,0,0,0,0,0,0,0,4
536,1,68,0,0,0,0,0,0,0,0,0,0,0,0,1
537,1,98,0,0,0,0,1,0,0,0,1,0,0,0,1
538,1,131,0,0,0,0,0,1,0,0,0,0,0,0,1
539,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3
540,1,122,0,0,0,0,1,0,0,0,0,0,0,0,3
541,1,67,0,0,0,0,0,0,0,0,0,0,0,0,3
542,1,38,0,0,0,0,1,0,0,0,0,0,0,0,1
543,1,35,0,1,0,1,1,0,0,0,0,0,0,0,1
544,1,111,0,1,0,0,1,0,0,0,0,0,0,0,1
545,0,112,0,0,0,0,0,0,0,0,0,0,0,0,4
546,1,29,0,1,0,0,1,0,0,0,1,0,0,0,2
547,1,46,0,0,0,0,1,0,0,0,0,0,0,0,1
548,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
549,1,20,0,0,0,0,1,0,0,0,0,0,0,0,1
550,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2
551,1,78,0,0,0,0,1,0,0,0,0,0,0,0,4
552,1,46,0,0,0,0,1,0,0,0,0,0,0,0,1
553,1,37,0,0,0,0,0,0,0,1,0,0,0,0,1
554,1,21,0,0,0,0,1,0,0,0,0,0,0,0,1
555,1,30,1,0,0,0,1,0,0,0,0,0,0,0,2
556,1,36,0,0,0,0,0,0,0,0,0,0,0,0,3
557,1,35,0,1,0,1,1,0,0,0,0,0,0,0,1
558,1,101,0,0,0,0,1,0,0,0,0,0,0,0,1
559,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0
560,1,41,0,0,0,0,1,0,0,0,0,0,0,0,2
561,1,92,0,0,0,0,0,0,0,0,1,0,0,0,1
562,1,101,0,0,0,0,1,0,0,0,0,0,0,0,1
563,1,67,0,0,0,0,0,0,0,0,0,0,0,0,3
564,1,67,0,0,0,0,0,0,0,0,0,0,0,0,3
565,1,54,0,0,0,0,1,0,0,0,0,0,0,0,4
566,1,61,1,0,0,0,1,0,0,0,0,0,0,0,4
567,1,114,0,0,0,0,0,0,0,0,0,0,0,0,4
568,1,79,0,0,0,0,0,0,0,0,1,0,0,0,3
569,1,61,1,0,0,0,1,0,0,0,0,0,0,0,4
570,1,44,0,0,0,0,0,0,0,0,0,0,0,0,1
571,1,92,0,0,0,0,0,0,0,0,1,0,0,0,1
572,1,92,0,0,0,0,0,0,0,0,1,0,0,0,4
573,1,49,0,0,0,0,0,0,0,0,0,0,0,0,1
574,1,43,0,1,0,0,0,0,0,0,0,0,0,0,4
575,1,132,0,0,0,0,0,0,0,0,0,0,0,0,2
576,1,16,0,0,1,0,1,0,0,0,0,0,0,0,3
577,1,102,0,0,0,0,0,1,0,0,0,0,0,1,1
578,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2
579,1,28,0,0,0,0,1,0,0,0,0,0,0,0,3
580,1,67,0,0,0,0,0,0,0,0,0,0,0,0,3
581,1,65,0,0,0,0,0,0,0,0,0,0,0,0,1
582,1,9,0,0,0,0,0,0,0,0,1,0,0,0,4
583,1,13,0,0,0,0,0,0,0,0,0,0,0,0,3
584,1,96,0,0,0,0,0,0,0,0,0,0,0,0,3
585,0,68,0,0,0,0,0,0,0,0,0,0,0,0,1
586,1,40,0,0,0,0,0,0,0,0,0,0,0,0,1
587,1,78,0,0,0,0,1,0,0,0,0,1,0,0,4
588,1,98,0,0,0,0,1,0,0,0,1,0,0,0,4
589,1,80,0,0,0,0,0,0,0,0,0,0,0,0,3
590,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2
591,1,70,0,0,0,0,1,0,0,0,0,0,0,0,3
592,1,53,0,0,0,0,1,0,0,0,0,0,1,0,1
593,1,21,0,0,0,0,1,0,0,0,0,0,0,0,1
594,1,99,0,1,1,0,1,0,0,0,0,1,0,0,2
595,1,106,0,0,0,0,1,0,0,0,0,0,0,0,1
596,1,87,0,0,0,0,0,0,0,0,0,0,0,0,3
597,1,76,0,0,0,0,1,0,0,1,0,0,0,0,2
598,1,102,0,0,0,0,0,1,0,0,0,0,0,0,1
599,1,51,0,0,0,0,0,0,0,0,0,0,0,0,1
600,1,68,0,0,0,0,0,0,0,0,0,0,0,0,1
601,1,21,0,0,0,0,1,0,0,0,0,0,0,0,1
602,1,62,0,0,0,0,1,0,0,0,0,0,0,0,3
603,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3
604,1,12,0,0,0,0,0,0,0,0,0,0,0,0,3
605,1,81,0,0,0,0,1,0,0,0,0,0,0,0,3
606,1,9,0,0,0,0,0,0,0,0,1,0,0,0,4
607,1,50,0,0,0,0,0,0,0,0,0,0,0,0,1
608,1,22,0,0,0,0,1,0,0,0,0,0,0,0,1
609,1,101,0,0,0,0,1,0,0,0,0,0,0,0,1
610,0,57,0,0,0,0,0,0,0,0,0,0,0,0,2
611,1,75,0,0,0,0,0,0,0,0,0,0,0,0,1
612,1,57,0,0,0,0,0,0,0,0,0,0,0,0,3
613,1,49,0,0,0,0,0,0,0,0,0,0,0,0,1
614,1,20,0,0,0,0,1,0,0,0,0,0,0,0,1
615,1,62,0,0,0,0,1,0,0,0,0,0,0,0,3
616,1,12,0,0,0,0,0,0,0,0,0,1,0,0,2
617,1,38,0,0,0,0,1,0,0,0,0,0,0,0,1
618,1,24,0,0,0,0,1,0,0,0,0,0,0,0,3
619,1,80,0,0,0,0,0,0,0,0,0,0,0,0,3
620,1,9,0,0,0,0,0,0,0,0,1,0,0,0,4
621,1,68,0,0,0,0,0,0,0,0,0,0,0,0,1
622,1,16,0,0,1,0,1,0,0,0,0,0,0,0,3
623,1,98,0,0,0,0,1,0,0,0,1,0,0,0,1
624,1,110,0,0,0,0,1,0,0,1,0,0,0,0,4
625,1,13,0,0,0,0,0,0,0,0,0,0,0,0,3
626,1,80,0,0,0,0,0,0,0,0,0,0,0,0,3
627,1,66,0,0,0,0,1,0,1,0,0,0,0,0,3
628,0,69,0,0,0,0,1,0,0,0,0,0,0,1,2
629,1,129,0,0,0,1,0,0,1,0,0,0,0,0,4
630,1,74,0,0,0,0,1,0,0,0,0,0,1,0,1
631,1,20,0,0,0,0,1,0,0,0,0,0,0,0,1
632,1,100,0,0,0,0,0,1,0,0,0,0,0,0,1
633,1,92,0,0,0,0,0,0,0,0,1,0,0,0,4
634,1,79,0,0,0,0,0,0,0,0,1,0,0,0,3
635,1,61,1,0,0,0,1,0,0,0,0,0,0,0,4
636,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1
637,1,84,0,0,0,0,0,0,0,0,0,0,1,0,2
638,1,38,0,0,0,0,1,0,0,0,0,0,0,0,1
639,1,102,0,0,0,0,0,1,0,0,0,0,0,1,1
640,1,23,0,0,0,0,0,0,0,0,1,0,0,0,3
641,1,32,0,1,0,0,0,0,0,0,0,0,0,0,2
642,1,88,0,0,0,0,0,0,1,0,0,0,0,0,4
643,1,65,0,0,0,0,0,0,0,0,0,0,0,0,1
644,1,38,0,0,0,0,1,0,0,0,0,0,0,0,1
645,1,47,0,0,0,0,1,0,0,0,0,0,0,0,3
646,1,87,0,0,0,0,0,0,0,0,0,0,0,0,3
647,1,12,0,0,0,0,0,0,0,0,0,0,0,0,3
648,0,57,0,0,0,0,0,0,0,0,0,0,0,0,2
649,1,81,0,0,0,0,1,0,0,0,0,0,0,0,3
650,1,23,0,0,0,0,0,0,0,0,1,0,0,0,3
651,1,111,0,1,0,0,1,0,0,0,0,0,0,0,1
652,1,55,0,0,0,0,1,0,0,0,0,0,0,0,2
653,1,14,0,0,0,0,1,0,0,0,0,0,0,0,1
654,0,117,0,0,0,0,1,0,0,0,0,0,0,0,1
655,1,26,0,0,0,0,1,0,1,0,1,0,0,0,4
656,1,9,0,0,0,0,0,0,0,0,1,0,0,0,4
657,1,94,0,0,0,0,0,0,0,0,1,0,0,1,3
658,1,65,0,0,0,0,0,0,0,0,0,0,0,0,1
659,1,6,1,0,0,0,1,1,0,0,1,0,0,0,4
660,1,33,0,0,0,0,1,0,0,0,0,0,0,0,3
661,1,59,0,0,0,0,1,0,0,0,0,0,0,0,2
662,1,27,0,0,0,0,0,0,0,0,0,0,1,0,1
663,1,93,0,0,0,0,1,0,0,0,0,0,0,0,3
664,1,109,0,0,0,0,1,1,0,0,0,0,0,0,4
665,1,54,0,0,0,0,1,0,0,0,0,0,0,0,4
666,1,39,0,1,0,0,1,0,0,1,0,0,0,0,1
667,1,40,0,0,0,0,0,0,0,0,0,0,0,0,1
668,1,101,0,0,0,0,1,0,0,0,0,0,0,0,1
669,1,23,0,0,0,0,0,0,0,0,1,0,1,0,3
670,1,28,0,0,0,0,1,0,0,0,0,0,0,0,3
671,1,29,0,1,0,0,1,0,0,0,1,0,0,0,2
672,1,52,0,0,0,0,1,0,0,0,1,0,0,0,4
673,1,111,0,1,0,0,1,0,0,0,0,0,0,0,1
674,0,59,0,0,0,0,1,0,0,0,0,0,1,0,2
675,1,90,0,0,0,0,0,0,0,0,1,0,0,0,4
676,1,92,0,0,0,0,0,0,0,0,1,0,0,0,1
677,1,9,0,0,0,0,0,0,0,0,1,0,0,0,4
678,1,22,0,0,0,0,1,0,0,0,0,0,0,0,3
679,1,66,0,0,0,0,1,0,1,0,0,0,0,0,3
680,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3
681,1,13,0,0,0,0,0,0,0,0,0,0,0,0,3
682,0,59,0,0,0,0,1,0,0,0,0,0,1,0,2
683,1,79,0,0,0,0,0,0,0,0,1,0,0,0,3
684,1,114,0,0,0,0,0,0,0,0,0,0,0,0,1
685,1,52,0,0,0,0,1,0,0,0,1,0,0,0,4
686,1,47,0,0,0,0,1,0,0,0,0,0,0,0,1
687,1,127,0,1,0,0,1,1,0,0,0,0,0,0,1
688,1,61,1,0,0,0,1,0,0,0,0,0,0,0,4
689,1,40,0,0,0,0,0,0,0,0,0,1,0,0,1
690,1,36,0,0,0,0,0,0,0,0,0,0,0,0,1
691,1,29,0,1,0,0,1,0,0,0,1,0,0,0,2
692,0,59,0,0,0,0,1,0,0,0,0,0,1,0,2
693,0,112,0,0,0,0,0,0,0,0,0,0,0,0,4
694,1,22,0,0,0,0,1,0,0,0,0,0,0,0,3
695,1,65,0,0,0,0,0,0,0,0,0,0,0,0,2
696,1,62,0,0,0,0,1,0,0,0,0,0,0,0,3
697,1,44,0,0,0,0,0,0,0,0,0,0,0,0,1
698,0,22,0,0,0,0,1,0,0,0,0,0,0,0,3
699,1,65,0,0,0,0,0,0,0,0,0,0,0,0,1
700,1,20,0,0,0,0,1,0,0,0,0,0,0,0,1
701,1,27,0,0,0,0,0,0,0,0,0,0,0,0,1
702,1,16,0,0,1,0,1,0,0,0,0,0,0,0,3
703,1,50,0,0,0,0,0,0,0,0,0,0,0,0,1
704,1,7,0,0,0,0,0,0,0,0,0,0,1,0,3
705,1,60,0,1,0,0,0,0,0,1,0,0,0,0,1
706,1,115,0,0,0,0,0,0,0,0,0,0,0,0,1
707,0,57,0,0,0,0,0,0,0,0,0,0,0,0,2
708,1,120,0,0,0,0,0,0,0,0,0,0,1,0,1
709,1,64,0,0,0,0,0,0,0,0,0,0,0,0,1
710,1,16,0,0,1,0,1,0,0,0,0,0,0,0,1
711,1,80,0,0,0,0,0,0,0,0,0,0,0,0,3
712,1,52,0,0,0,0,1,0,0,0,1,0,0,0,4
713,1,68,0,0,0,0,0,0,0,0,0,0,0,0,1
714,1,108,0,0,0,0,0,0,0,0,1,0,0,0,3
715,1,73,0,0,0,0,1,0,0,0,0,0,0,0,2
716,1,16,0,0,1,0,1,0,0,0,0,0,0,0,3
717,1,130,0,0,0,0,0,0,0,0,0,0,0,0,0
718,1,25,0,0,0,0,1,0,0,0,0,0,0,0,2
719,1,27,0,0,0,0,0,0,0,0,0,0,0,0,2
720,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
721,1,42,0,0,0,0,0,0,0,0,0,0,0,0,1
722,1,40,0,0,0,0,0,0,0,0,0,0,0,0,1
723,1,43,0,1,0,0,0,0,0,0,0,1,0,0,4
724,1,20,0,0,0,0,1,0,0,0,0,0,0,0,1
725,1,61,1,0,0,0,1,0,0,0,0,0,0,0,4
726,1,44,0,0,0,0,0,0,0,0,0,1,0,0,1
727,1,84,0,0,0,0,0,0,0,0,0,0,0,0,2
728,1,94,0,0,0,0,0,0,0,0,1,0,0,0,3
729,1,90,0,0,0,0,0,0,0,0,1,0,0,0,1
730,1,49,0,0,0,0,0,0,0,0,0,0,0,0,1
731,1,27,0,0,0,0,0,0,0,0,0,0,0,0,1
732,1,61,1,0,0,0,1,0,0,0,0,0,0,0,4
733,1,114,0,0,0,0,0,0,0,0,0,0,0,0,1
734,1,63,0,0,0,0,0,0,0,0,0,0,0,0,3
735,1,20,0,0,0,0,1,0,0,0,0,0,0,0,4
736,1,34,0,0,1,0,1,0,0,0,0,0,0,0,3
737,1,35,0,1,0,1,1,0,0,0,0,0,0,0,4
738,1,63,0,0,0,0,0,0,0,0,0,0,0,0,2
739,1,83,0,0,0,0,1,0,0,0,0,0,0,0,2
740,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0
741,1,37,0,0,0,0,0,0,0,1,0,1,0,0,1
742,1,72,0,0,0,0,1,0,0,0,0,0,0,0,2
743,1,48,0,0,0,0,0,0,1,0,0,0,0,0,1
744,1,12,0,0,0,0,0,0,0,0,0,0,0,0,2
745,1,25,0,0,0,0,1,0,0,0,0,0,0,0,2
746,1,90,0,0,0,0,0,0,0,0,1,0,0,0,1
747,1,116,0,0,0,0,0,0,0,0,0,0,0,0,1
748,1,123,0,0,0,0,0,0,0,0,0,0,0,0,1
749,1,33,0,0,0,0,1,0,0,0,0,0,1,0,3
750,1,86,0,0,0,0,1,0,0,0,0,0,0,0,2
751,1,72,0,0,0,0,1,0,0,0,0,0,1,0,2
752,1,32,0,1,0,0,0,0,0,0,0,0,0,0,2
753,1,66,0,0,0,0,1,0,1,0,0,0,0,0,2
754,1,126,0,0,0,0,0,0,0,0,0,0,0,0,3
755,1,111,0,1,0,0,1,0,0,0,0,0,0,0,1
756,1,45,0,0,0,0,1,0,0,0,0,0,0,0,1
757,1,107,0,0,0,0,0,0,0,0,0,0,0,0,2
758,1,20,0,0,0,0,1,0,0,0,0,0,0,0,4
759,1,40,0,0,0,0,0,0,0,0,0,0,0,0,1
760,1,111,0,1,0,0,1,0,0,0,0,0,1,0,4
761,1,63,0,0,0,0,0,0,0,0,0,0,0,0,3
762,1,120,0,0,0,0,0,0,0,0,0,0,0,0,1
763,1,104,0,0,0,0,0,0,0,0,0,0,0,0,0
764,1,62,0,0,0,0,1,0,0,0,0,0,0,0,3
765,1,90,0,0,0,0,0,0,0,0,1,0,0,0,1
766,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3
767,1,78,0,0,0,0,1,0,0,0,0,0,0,0,4
768,1,45,0,0,0,0,1,0,0,0,0,0,0,0,1
769,1,96,0,0,0,0,0,0,0,0,0,0,0,0,1
770,1,41,0,0,0,0,1,0,0,0,0,0,0,0,2
771,1,61,1,0,0,0,1,0,0,0,0,0,0,0,4
772,1,61,1,0,0,0,1,0,0,0,0,0,0,0,4
773,1,85,0,0,0,0,0,0,0,0,0,0,0,0,1
774,1,26,0,0,0,0,1,0,1,0,1,0,0,0,4
775,1,22,0,0,0,0,1,0,0,0,0,0,0,0,3
776,1,28,0,0,0,0,1,0,0,0,0,0,0,0,1
777,1,34,0,0,1,0,1,0,0,0,0,0,0,0,3
778,1,121,0,0,0,0,0,0,0,0,0,0,0,0,1
779,1,42,0,0,0,0,0,0,0,0,0,0,0,0,1
780,1,112,0,0,0,0,0,0,0,0,0,0,0,0,4
781,1,49,0,0,0,0,0,0,0,0,0,0,0,0,1
782,1,131,0,0,0,0,0,1,0,0,0,0,0,0,4
783,1,38,0,0,0,0,1,0,0,0,0,0,0,0,1
784,1,64,0,0,0,0,0,0,0,0,0,0,0,0,1
785,1,25,0,0,0,0,1,0,0,0,0,0,0,0,2
786,1,23,0,0,0,0,0,0,0,0,1,0,0,0,3
787,1,16,0,0,1,0,1,0,0,0,0,0,0,0,3
788,1,25,0,0,0,0,1,0,0,0,0,0,0,0,1
789,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3
790,1,120,0,0,0,0,0,0,0,0,0,0,0,0,1
791,1,22,0,0,0,0,1,0,0,0,0,0,0,0,3
792,1,27,0,0,0,0,0,0,0,0,0,0,0,0,2
793,1,16,0,0,1,0,1,0,0,0,0,0,0,0,1
794,1,124,0,0,0,0,0,0,0,0,1,0,0,0,1
795,1,43,0,1,0,0,0,0,0,0,0,1,0,0,4
796,1,58,1,0,0,0,1,0,0,0,0,1,0,0,4
797,1,116,0,0,0,0,0,0,0,0,0,0,1,0,1
798,1,12,0,0,0,0,0,0,0,0,0,0,0,0,3
799,1,64,0,0,0,0,0,0,0,0,0,0,0,0,1
800,1,79,0,0,0,0,0,0,0,0,1,0,0,0,3
801,1,47,0,0,0,0,1,0,0,0,0,0,0,0,1
802,1,62,0,0,0,0,1,0,0,0,0,0,0,0,3
803,1,67,0,0,0,0,0,0,0,0,0,0,0,0,3
804,1,90,0,0,0,0,0,0,0,0,1,0,0,0,1
805,1,90,0,0,0,0,0,0,0,0,1,0,0,0,1
806,1,9,0,0,0,0,0,0,0,0,1,0,0,0,4
807,1,64,0,0,0,0,0,0,0,0,0,0,0,0,1
808,1,54,0,0,0,0,1,0,0,0,0,0,0,0,4
809,1,94,0,0,0,0,0,0,0,0,1,0,0,0,3
810,1,35,0,1,0,1,1,0,0,0,0,0,0,0,1
811,1,127,0,1,0,0,1,1,0,0,0,0,0,0,1
812,1,130,0,0,0,0,0,0,0,0,0,0,0,0,0
813,1,29,0,1,0,0,1,0,0,0,1,0,0,0,2
814,1,86,0,0,0,0,1,0,0,0,0,0,1,0,2
815,1,119,1,0,0,0,0,0,0,0,0,0,0,0,1
816,1,114,0,0,0,0,0,0,0,0,0,0,0,0,1
817,1,37,0,0,0,0,0,0,0,1,0,0,0,0,1
818,1,32,0,1,0,0,0,0,0,0,0,0,0,0,2
819,1,31,0,0,0,0,1,0,0,0,0,0,0,0,2
820,1,40,0,0,0,0,0,0,0,0,0,0,0,0,1
821,1,84,0,0,0,0,0,0,0,0,0,0,0,0,2
822,1,102,0,0,0,0,0,1,0,0,0,0,0,0,1
823,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
824,1,56,0,0,0,0,1,0,1,0,0,1,0,0,4
825,1,9,0,0,0,0,0,0,0,0,1,1,0,0,4
826,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1
827,1,23,0,0,0,0,0,0,0,0,1,0,0,0,3
828,1,101,0,0,0,0,1,0,0,0,0,0,0,0,3
829,1,76,0,0,0,0,1,0,0,1,0,0,0,0,1
830,1,73,0,0,0,0,1,0,0,0,0,0,0,0,2
831,1,39,0,1,0,0,1,0,0,1,0,0,0,0,1
832,1,33,0,0,0,0,1,0,0,0,0,0,0,0,3
833,1,59,0,0,0,0,1,0,0,0,0,0,0,0,2
834,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2
835,1,26,0,0,0,0,1,0,1,0,1,0,0,0,4
836,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2
837,1,28,0,0,0,0,1,0,0,0,0,0,0,0,1
838,1,62,0,0,0,0,1,0,0,0,0,0,0,0,3
839,1,106,0,0,0,0,1,0,0,0,0,0,0,0,1
840,1,30,1,0,0,0,1,0,0,0,0,0,0,0,2
841,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2
842,1,94,0,0,0,0,0,0,0,0,1,0,0,0,3
843,1,25,0,0,0,0,1,0,0,0,0,0,0,0,1
844,1,78,0,0,0,0,1,0,0,0,0,0,0,0,4
845,1,48,0,0,0,0,0,0,1,0,0,0,0,0,1
846,1,99,0,1,1,0,1,0,0,0,0,0,0,0,2
847,1,60,0,1,0,0,0,0,0,1,0,0,0,0,1
848,1,117,0,0,0,0,1,0,0,0,0,0,0,0,2
849,1,102,0,0,0,0,0,1,0,0,0,0,0,0,1
850,1,75,0,0,0,0,0,0,0,0,0,0,0,0,1
851,1,70,0,0,0,0,1,0,0,0,0,0,0,0,3
852,1,38,0,0,0,0,1,0,0,0,0,0,0,0,1
853,1,100,0,0,0,0,0,1,0,0,0,0,0,0,1
854,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2
855,1,33,0,0,0,0,1,0,0,0,0,0,0,0,3
856,1,30,1,0,0,0,1,0,0,0,0,0,0,0,2
857,1,12,0,0,0,0,0,0,0,0,0,0,0,0,3
858,1,13,0,0,0,0,0,0,0,0,0,0,0,0,3
859,1,67,0,0,0,0,0,0,0,0,0,0,0,0,3
860,1,46,0,0,0,0,1,0,0,0,0,0,0,0,1
861,1,65,0,0,0,0,0,0,0,0,0,0,0,0,1
862,1,63,0,0,0,0,0,0,0,0,0,0,0,0,3
